userid1,doc_name,userid2,pat_name
10079,Jack Murphy,5300,Anthony Lara
10073,Carrie Mitchell,5300,Anthony Lara
10077,Sherri Harris,5300,Anthony Lara
10006,Joshua King,5300,Anthony Lara
10084,Dominic Walker,5301,Anthony Carter
10002,Paige Lee,5302,Erin Lee
10094,Jason Wright,5302,Erin Lee
10028,Kimberly Howard,5303,Marcus Thompson
10056,Kenneth Robinson,5303,Marcus Thompson
10002,Paige Lee,5303,Marcus Thompson
10021,Maria Strong,5303,Marcus Thompson
10096,Joseph Vance,5304,Caroline Burns
10034,Nicholas Barton,5304,Caroline Burns
10083,Jonathan Wilson,5304,Caroline Burns
10054,Cynthia Craig,5304,Caroline Burns
10084,Dominic Walker,5304,Caroline Burns
10043,James Davis,5305,Kevin Davis
10074,Laura Thompson,5306,Angela Bennett
10045,Russell Mcdonald,5306,Angela Bennett
10071,Nicole Floyd,5307,Brady Hicks
10017,Bobby Dunn,5307,Brady Hicks
10095,David Green,5307,Brady Hicks
10058,Mrs. Kelly Armstrong,5307,Brady Hicks
10071,Nicole Floyd,5307,Brady Hicks
10052,Sara Lewis MD,5308,Casey Leonard
10071,Nicole Floyd,5308,Casey Leonard
10058,Mrs. Kelly Armstrong,5308,Casey Leonard
10060,Thomas Quinn,5308,Casey Leonard
10064,Heather Strickland,5308,Casey Leonard
10058,Mrs. Kelly Armstrong,5309,Ricardo Perez
10057,Julie Branch,5309,Ricardo Perez
10097,Shelly Matthews,5309,Ricardo Perez
10051,Joel Mcdowell,5309,Ricardo Perez
10039,Andrew Hood,5309,Ricardo Perez
10099,Michael Graham,5310,Brian Dickson
10087,Jennifer Howard,5310,Brian Dickson
10082,Steven Knight,5310,Brian Dickson
10029,Mckenzie Scott,5310,Brian Dickson
10085,Dale Nguyen,5310,Brian Dickson
10040,Jamie Smith,5311,Zachary Roberts
10047,Ryan Wilson,5312,Christopher Martinez
10057,Julie Branch,5312,Christopher Martinez
10049,Carmen Gardner,5313,Tamara Simpson
10096,Joseph Vance,5314,Jessica Williams
10085,Dale Nguyen,5314,Jessica Williams
10080,Brian Velazquez,5314,Jessica Williams
10027,Brittany Huff,5314,Jessica Williams
10001,Tracey Sanchez,5315,Dr. Gloria Marsh
10071,Nicole Floyd,5316,Ronald Ferguson
10093,Robin Cordova,5317,Dakota Martin
10035,Jennifer Tucker,5317,Dakota Martin
10020,Dr. Laura Williams PhD,5317,Dakota Martin
10047,Ryan Wilson,5317,Dakota Martin
10054,Cynthia Craig,5318,Breanna Rivera
10075,Heidi Wallace,5319,Isaiah Sanchez
10065,Sean Parker,5320,Samantha Jordan
10030,Sonia Rodriguez,5320,Samantha Jordan
10051,Joel Mcdowell,5321,Michael Perez III
10048,Ryan Juarez,5321,Michael Perez III
10073,Carrie Mitchell,5322,Tammy Perkins
10071,Nicole Floyd,5322,Tammy Perkins
10025,Michelle Shaw,5322,Tammy Perkins
10098,Shannon Huynh,5322,Tammy Perkins
10022,Robert Howard,5322,Tammy Perkins
10014,Mary Choi,5323,Mathew Miller
10031,Nathaniel Howe,5323,Mathew Miller
10007,Kiara Young,5323,Mathew Miller
10017,Bobby Dunn,5323,Mathew Miller
10048,Ryan Juarez,5324,Chelsea Palmer
10068,Kenneth Thompson,5325,Brian Evans
10051,Joel Mcdowell,5325,Brian Evans
10021,Maria Strong,5325,Brian Evans
10035,Jennifer Tucker,5325,Brian Evans
10048,Ryan Juarez,5325,Brian Evans
10071,Nicole Floyd,5326,Hannah Campbell
10043,James Davis,5326,Hannah Campbell
10048,Ryan Juarez,5326,Hannah Campbell
10009,Gregory Rogers,5327,John Mcfarland
10003,Jonathan Griffith,5327,John Mcfarland
10024,Kristen Hill,5327,John Mcfarland
10062,Christopher Horton,5328,Matthew Edwards
10099,Michael Graham,5328,Matthew Edwards
10054,Cynthia Craig,5328,Matthew Edwards
10030,Sonia Rodriguez,5328,Matthew Edwards
10037,John Sanders,5329,James Bush
10036,Alexander Mcdaniel,5329,James Bush
10100,David Moore,5329,James Bush
10070,Jacob Cruz,5330,Gregory Terry
10044,Steven Lloyd,5331,Jason Gilbert
10077,Sherri Harris,5331,Jason Gilbert
10024,Kristen Hill,5331,Jason Gilbert
10081,Elizabeth Sloan,5332,Eric Graham
10061,Frank Berger,5333,Timothy Monroe
10029,Mckenzie Scott,5333,Timothy Monroe
10074,Laura Thompson,5333,Timothy Monroe
10060,Thomas Quinn,5333,Timothy Monroe
10048,Ryan Juarez,5334,Sarah Thompson
10022,Robert Howard,5335,Jesus Jones
10060,Thomas Quinn,5335,Jesus Jones
10058,Mrs. Kelly Armstrong,5335,Jesus Jones
10007,Kiara Young,5336,Sharon Garcia
10032,Danny Knapp,5337,Eduardo Beard
10047,Ryan Wilson,5337,Eduardo Beard
10068,Kenneth Thompson,5338,Patricia Nunez
10065,Sean Parker,5339,James Trujillo
10079,Jack Murphy,5339,James Trujillo
10094,Jason Wright,5339,James Trujillo
10026,Emily Myers,5339,James Trujillo
10089,Melissa Olson,5339,James Trujillo
10039,Andrew Hood,5340,Amy Conley
10072,Nancy Ruiz,5340,Amy Conley
10004,Wendy Evans,5340,Amy Conley
10058,Mrs. Kelly Armstrong,5340,Amy Conley
10018,Michael Phillips,5340,Amy Conley
10070,Jacob Cruz,5341,Russell Morton
10024,Kristen Hill,5341,Russell Morton
10086,Michael Bradley,5341,Russell Morton
10086,Michael Bradley,5342,Cory Lam
10073,Carrie Mitchell,5342,Cory Lam
10081,Elizabeth Sloan,5342,Cory Lam
10086,Michael Bradley,5342,Cory Lam
10048,Ryan Juarez,5343,Bryan Harris
10059,Christian Morgan,5343,Bryan Harris
10065,Sean Parker,5344,Tammy Rich
10096,Joseph Vance,5344,Tammy Rich
10078,Jonathan Mann,5344,Tammy Rich
10044,Steven Lloyd,5345,Stephanie Lamb
10067,Mrs. Dawn Ramirez,5346,Jacob Miller
10012,Krystal Ross,5346,Jacob Miller
10057,Julie Branch,5346,Jacob Miller
10012,Krystal Ross,5346,Jacob Miller
10003,Jonathan Griffith,5347,Brandon Thompson
10057,Julie Branch,5347,Brandon Thompson
10035,Jennifer Tucker,5348,Shannon Butler
10016,James Mitchell,5349,Nancy Lynch
10064,Heather Strickland,5350,Erica Solomon
10012,Krystal Ross,5350,Erica Solomon
10033,Jessica Wilson,5350,Erica Solomon
10090,Michael Rodriguez,5351,Edward Johnston
10043,James Davis,5351,Edward Johnston
10035,Jennifer Tucker,5351,Edward Johnston
10046,Donna Wilson,5352,Ryan Brown
10074,Laura Thompson,5352,Ryan Brown
10022,Robert Howard,5352,Ryan Brown
10038,Susan Moreno,5352,Ryan Brown
10049,Carmen Gardner,5353,Michelle Mcgee
10023,Kari Vaughan,5354,Dylan Perry
10080,Brian Velazquez,5354,Dylan Perry
10083,Jonathan Wilson,5355,James Bowman
10089,Melissa Olson,5356,James Simmons
10081,Elizabeth Sloan,5356,James Simmons
10030,Sonia Rodriguez,5356,James Simmons
10078,Jonathan Mann,5356,James Simmons
10078,Jonathan Mann,5356,James Simmons
10060,Thomas Quinn,5357,Joanne Gardner
10082,Steven Knight,5357,Joanne Gardner
10066,Tracy Malone,5357,Joanne Gardner
10099,Michael Graham,5357,Joanne Gardner
10009,Gregory Rogers,5357,Joanne Gardner
10040,Jamie Smith,5358,Melissa Nguyen
10053,Gregory Pena,5359,Jason Carson
10051,Joel Mcdowell,5359,Jason Carson
10095,David Green,5359,Jason Carson
10011,Amanda Thomas,5359,Jason Carson
10026,Emily Myers,5359,Jason Carson
10055,Michelle Gallegos,5360,Victoria Bass
10029,Mckenzie Scott,5360,Victoria Bass
10067,Mrs. Dawn Ramirez,5360,Victoria Bass
10082,Steven Knight,5360,Victoria Bass
10099,Michael Graham,5360,Victoria Bass
10006,Joshua King,5361,Chelsea Miller
10100,David Moore,5362,Troy Keller
10081,Elizabeth Sloan,5362,Troy Keller
10079,Jack Murphy,5363,Kyle Martin
10090,Michael Rodriguez,5364,Adam Prince
10083,Jonathan Wilson,5365,Angela Williams
10014,Mary Choi,5365,Angela Williams
10038,Susan Moreno,5365,Angela Williams
10089,Melissa Olson,5366,Dylan Moon
10007,Kiara Young,5367,Veronica Calhoun
10052,Sara Lewis MD,5367,Veronica Calhoun
10086,Michael Bradley,5367,Veronica Calhoun
10028,Kimberly Howard,5367,Veronica Calhoun
10019,Sara Williams,5367,Veronica Calhoun
10006,Joshua King,5368,Amanda Simmons
10022,Robert Howard,5368,Amanda Simmons
10098,Shannon Huynh,5368,Amanda Simmons
10075,Heidi Wallace,5369,Jermaine Garrett
10045,Russell Mcdonald,5369,Jermaine Garrett
10013,Melanie Camacho,5369,Jermaine Garrett
10082,Steven Knight,5370,David Steele
10018,Michael Phillips,5370,David Steele
10006,Joshua King,5371,Victoria Blevins
10002,Paige Lee,5371,Victoria Blevins
10030,Sonia Rodriguez,5372,Kelly Cooper
10035,Jennifer Tucker,5372,Kelly Cooper
10061,Frank Berger,5372,Kelly Cooper
10097,Shelly Matthews,5373,Dr. Sara Alvarez
10072,Nancy Ruiz,5373,Dr. Sara Alvarez
10009,Gregory Rogers,5374,Isaiah Davis Jr.
10100,David Moore,5374,Isaiah Davis Jr.
10009,Gregory Rogers,5375,Patrick Lewis
10048,Ryan Juarez,5375,Patrick Lewis
10014,Mary Choi,5375,Patrick Lewis
10032,Danny Knapp,5375,Patrick Lewis
10097,Shelly Matthews,5375,Patrick Lewis
10083,Jonathan Wilson,5376,Jennifer Ferguson
10004,Wendy Evans,5376,Jennifer Ferguson
10008,Victor Davis,5377,Alexa Vaughan
10017,Bobby Dunn,5377,Alexa Vaughan
10003,Jonathan Griffith,5377,Alexa Vaughan
10071,Nicole Floyd,5377,Alexa Vaughan
10003,Jonathan Griffith,5377,Alexa Vaughan
10058,Mrs. Kelly Armstrong,5378,Ebony Brooks
10014,Mary Choi,5378,Ebony Brooks
10051,Joel Mcdowell,5378,Ebony Brooks
10033,Jessica Wilson,5378,Ebony Brooks
10011,Amanda Thomas,5379,Laura Landry
10051,Joel Mcdowell,5380,Jenna Woods
10064,Heather Strickland,5380,Jenna Woods
10078,Jonathan Mann,5381,Brooke Wheeler
10033,Jessica Wilson,5381,Brooke Wheeler
10056,Kenneth Robinson,5381,Brooke Wheeler
10083,Jonathan Wilson,5381,Brooke Wheeler
10090,Michael Rodriguez,5382,Jeffrey Johnson
10069,Tamara Thomas,5382,Jeffrey Johnson
10092,John Jackson,5383,Crystal Martin
10050,Jessica Ryan,5383,Crystal Martin
10022,Robert Howard,5383,Crystal Martin
10097,Shelly Matthews,5383,Crystal Martin
10037,John Sanders,5384,Eric Smith
10031,Nathaniel Howe,5384,Eric Smith
10095,David Green,5384,Eric Smith
10008,Victor Davis,5384,Eric Smith
10082,Steven Knight,5385,Kimberly Williams
10029,Mckenzie Scott,5385,Kimberly Williams
10091,Molly Phillips,5385,Kimberly Williams
10090,Michael Rodriguez,5385,Kimberly Williams
10007,Kiara Young,5385,Kimberly Williams
10056,Kenneth Robinson,5386,Shawn Willis
10006,Joshua King,5387,Jennifer Wilson
10046,Donna Wilson,5388,Miss Christine Bell MD
10019,Sara Williams,5388,Miss Christine Bell MD
10078,Jonathan Mann,5388,Miss Christine Bell MD
10086,Michael Bradley,5389,Laurie Williams
10026,Emily Myers,5389,Laurie Williams
10053,Gregory Pena,5389,Laurie Williams
10066,Tracy Malone,5390,Angela Frye
10087,Jennifer Howard,5390,Angela Frye
10064,Heather Strickland,5390,Angela Frye
10039,Andrew Hood,5391,Lisa Walker
10034,Nicholas Barton,5391,Lisa Walker
10053,Gregory Pena,5392,Julie Davis
10006,Joshua King,5392,Julie Davis
10031,Nathaniel Howe,5392,Julie Davis
10008,Victor Davis,5392,Julie Davis
10072,Nancy Ruiz,5393,Kimberly Martinez
10074,Laura Thompson,5393,Kimberly Martinez
10069,Tamara Thomas,5394,James Miles
10027,Brittany Huff,5394,James Miles
10059,Christian Morgan,5394,James Miles
10017,Bobby Dunn,5395,Trevor Delgado
10025,Michelle Shaw,5396,Shaun Spencer
10019,Sara Williams,5396,Shaun Spencer
10086,Michael Bradley,5397,Christian Landry
10035,Jennifer Tucker,5397,Christian Landry
10018,Michael Phillips,5398,Carlos Lopez
10036,Alexander Mcdaniel,5398,Carlos Lopez
10026,Emily Myers,5398,Carlos Lopez
10005,Cory Hopkins,5399,Jonathan Torres
10010,John Erickson,5399,Jonathan Torres
10021,Maria Strong,5399,Jonathan Torres
10025,Michelle Shaw,5400,Nathan Larsen
10056,Kenneth Robinson,5400,Nathan Larsen
10097,Shelly Matthews,5401,Kelly Padilla DVM
10097,Shelly Matthews,5401,Kelly Padilla DVM
10079,Jack Murphy,5402,Jeffery Snyder
10057,Julie Branch,5402,Jeffery Snyder
10088,Tara Brown,5402,Jeffery Snyder
10100,David Moore,5402,Jeffery Snyder
10063,Henry Wiley,5403,Dustin Nelson
10047,Ryan Wilson,5403,Dustin Nelson
10057,Julie Branch,5403,Dustin Nelson
10091,Molly Phillips,5404,Teresa Burns
10005,Cory Hopkins,5404,Teresa Burns
10009,Gregory Rogers,5404,Teresa Burns
10093,Robin Cordova,5405,Candice Herman
10007,Kiara Young,5405,Candice Herman
10075,Heidi Wallace,5405,Candice Herman
10088,Tara Brown,5406,Zachary Marshall
10014,Mary Choi,5406,Zachary Marshall
10061,Frank Berger,5407,Samantha Arnold
10060,Thomas Quinn,5407,Samantha Arnold
10061,Frank Berger,5408,Jeffrey Parker
10079,Jack Murphy,5408,Jeffrey Parker
10075,Heidi Wallace,5408,Jeffrey Parker
10019,Sara Williams,5409,Patricia Briggs
10073,Carrie Mitchell,5409,Patricia Briggs
10081,Elizabeth Sloan,5409,Patricia Briggs
10022,Robert Howard,5409,Patricia Briggs
10047,Ryan Wilson,5409,Patricia Briggs
10009,Gregory Rogers,5410,Carlos Hill
10008,Victor Davis,5410,Carlos Hill
10088,Tara Brown,5410,Carlos Hill
10053,Gregory Pena,5410,Carlos Hill
10079,Jack Murphy,5411,Jasmine Owen
10049,Carmen Gardner,5411,Jasmine Owen
10025,Michelle Shaw,5412,Michael Cooke
10016,James Mitchell,5412,Michael Cooke
10010,John Erickson,5413,Alyssa Ellis
10011,Amanda Thomas,5413,Alyssa Ellis
10093,Robin Cordova,5413,Alyssa Ellis
10017,Bobby Dunn,5413,Alyssa Ellis
10043,James Davis,5414,Aaron Jordan
10098,Shannon Huynh,5414,Aaron Jordan
10088,Tara Brown,5414,Aaron Jordan
10095,David Green,5414,Aaron Jordan
10051,Joel Mcdowell,5415,David Hall
10028,Kimberly Howard,5415,David Hall
10011,Amanda Thomas,5416,Ronnie Terry
10074,Laura Thompson,5416,Ronnie Terry
10065,Sean Parker,5416,Ronnie Terry
10029,Mckenzie Scott,5416,Ronnie Terry
10042,Deanna Hansen,5416,Ronnie Terry
10012,Krystal Ross,5417,Deborah Lowe
10067,Mrs. Dawn Ramirez,5417,Deborah Lowe
10035,Jennifer Tucker,5418,Ronald Barry
10005,Cory Hopkins,5419,Anthony Rose
10022,Robert Howard,5420,Jillian Martinez
10076,Antonio Gates,5420,Jillian Martinez
10067,Mrs. Dawn Ramirez,5420,Jillian Martinez
10031,Nathaniel Howe,5420,Jillian Martinez
10086,Michael Bradley,5421,Michelle Gardner
10096,Joseph Vance,5421,Michelle Gardner
10031,Nathaniel Howe,5422,Douglas Gray
10096,Joseph Vance,5422,Douglas Gray
10065,Sean Parker,5422,Douglas Gray
10082,Steven Knight,5422,Douglas Gray
10007,Kiara Young,5422,Douglas Gray
10052,Sara Lewis MD,5423,Bryan Turner
10044,Steven Lloyd,5423,Bryan Turner
10085,Dale Nguyen,5423,Bryan Turner
10033,Jessica Wilson,5424,Mary Thompson
10009,Gregory Rogers,5424,Mary Thompson
10073,Carrie Mitchell,5424,Mary Thompson
10037,John Sanders,5424,Mary Thompson
10033,Jessica Wilson,5425,Denise Rhodes
10001,Tracey Sanchez,5425,Denise Rhodes
10078,Jonathan Mann,5425,Denise Rhodes
10009,Gregory Rogers,5426,Christina Lewis DVM
10037,John Sanders,5426,Christina Lewis DVM
10081,Elizabeth Sloan,5426,Christina Lewis DVM
10056,Kenneth Robinson,5427,Scott Ramirez
10043,James Davis,5428,Jennifer Collins
10098,Shannon Huynh,5428,Jennifer Collins
10086,Michael Bradley,5428,Jennifer Collins
10081,Elizabeth Sloan,5428,Jennifer Collins
10075,Heidi Wallace,5428,Jennifer Collins
10094,Jason Wright,5429,Terrance Chase
10096,Joseph Vance,5429,Terrance Chase
10075,Heidi Wallace,5429,Terrance Chase
10001,Tracey Sanchez,5429,Terrance Chase
10098,Shannon Huynh,5430,Justin Hansen
10013,Melanie Camacho,5430,Justin Hansen
10013,Melanie Camacho,5430,Justin Hansen
10019,Sara Williams,5430,Justin Hansen
10099,Michael Graham,5431,Lisa Garrett
10066,Tracy Malone,5431,Lisa Garrett
10066,Tracy Malone,5432,Mr. Daniel Thomas
10083,Jonathan Wilson,5432,Mr. Daniel Thomas
10056,Kenneth Robinson,5432,Mr. Daniel Thomas
10090,Michael Rodriguez,5432,Mr. Daniel Thomas
10017,Bobby Dunn,5433,Glen Hall
10012,Krystal Ross,5433,Glen Hall
10026,Emily Myers,5433,Glen Hall
10023,Kari Vaughan,5433,Glen Hall
10025,Michelle Shaw,5433,Glen Hall
10047,Ryan Wilson,5434,Michelle Cantu
10069,Tamara Thomas,5434,Michelle Cantu
10024,Kristen Hill,5434,Michelle Cantu
10013,Melanie Camacho,5434,Michelle Cantu
10052,Sara Lewis MD,5434,Michelle Cantu
10030,Sonia Rodriguez,5435,David Galvan
10070,Jacob Cruz,5435,David Galvan
10044,Steven Lloyd,5435,David Galvan
10063,Henry Wiley,5435,David Galvan
10022,Robert Howard,5436,Heather Miller
10001,Tracey Sanchez,5436,Heather Miller
10062,Christopher Horton,5437,Brooke Holmes DDS
10017,Bobby Dunn,5437,Brooke Holmes DDS
10056,Kenneth Robinson,5438,Misty Clarke
10070,Jacob Cruz,5438,Misty Clarke
10066,Tracy Malone,5438,Misty Clarke
10043,James Davis,5438,Misty Clarke
10024,Kristen Hill,5439,Luis Rose
10022,Robert Howard,5439,Luis Rose
10007,Kiara Young,5439,Luis Rose
10050,Jessica Ryan,5439,Luis Rose
10066,Tracy Malone,5440,Jacob Anderson
10006,Joshua King,5440,Jacob Anderson
10068,Kenneth Thompson,5440,Jacob Anderson
10084,Dominic Walker,5440,Jacob Anderson
10085,Dale Nguyen,5441,Michael Andersen
10093,Robin Cordova,5441,Michael Andersen
10023,Kari Vaughan,5441,Michael Andersen
10059,Christian Morgan,5442,Jason Kim
10027,Brittany Huff,5442,Jason Kim
10045,Russell Mcdonald,5442,Jason Kim
10062,Christopher Horton,5443,Robert Henderson
10008,Victor Davis,5443,Robert Henderson
10025,Michelle Shaw,5443,Robert Henderson
10072,Nancy Ruiz,5444,Kenneth Jones
10020,Dr. Laura Williams PhD,5444,Kenneth Jones
10078,Jonathan Mann,5445,Jose Manning
10011,Amanda Thomas,5445,Jose Manning
10044,Steven Lloyd,5445,Jose Manning
10051,Joel Mcdowell,5445,Jose Manning
10092,John Jackson,5446,Kathleen Santos
10054,Cynthia Craig,5446,Kathleen Santos
10005,Cory Hopkins,5446,Kathleen Santos
10030,Sonia Rodriguez,5446,Kathleen Santos
10055,Michelle Gallegos,5446,Kathleen Santos
10097,Shelly Matthews,5447,James Short
10049,Carmen Gardner,5447,James Short
10038,Susan Moreno,5447,James Short
10040,Jamie Smith,5447,James Short
10093,Robin Cordova,5448,Elizabeth Jordan
10084,Dominic Walker,5448,Elizabeth Jordan
10005,Cory Hopkins,5448,Elizabeth Jordan
10094,Jason Wright,5449,Mark Brewer
10052,Sara Lewis MD,5450,Brittany West
10071,Nicole Floyd,5450,Brittany West
10052,Sara Lewis MD,5450,Brittany West
10096,Joseph Vance,5450,Brittany West
10076,Antonio Gates,5451,Maria Butler
10093,Robin Cordova,5452,Amanda Sexton
10005,Cory Hopkins,5452,Amanda Sexton
10016,James Mitchell,5452,Amanda Sexton
10049,Carmen Gardner,5452,Amanda Sexton
10088,Tara Brown,5452,Amanda Sexton
10070,Jacob Cruz,5453,Candice Hays
10049,Carmen Gardner,5453,Candice Hays
10090,Michael Rodriguez,5453,Candice Hays
10063,Henry Wiley,5454,Alyssa Nelson
10067,Mrs. Dawn Ramirez,5454,Alyssa Nelson
10032,Danny Knapp,5455,Gabrielle Barrett
10034,Nicholas Barton,5455,Gabrielle Barrett
10074,Laura Thompson,5456,Kenneth Sims
10073,Carrie Mitchell,5456,Kenneth Sims
10064,Heather Strickland,5457,Mackenzie Nunez
10016,James Mitchell,5457,Mackenzie Nunez
10031,Nathaniel Howe,5457,Mackenzie Nunez
10095,David Green,5457,Mackenzie Nunez
10047,Ryan Wilson,5458,Robert Fisher
10019,Sara Williams,5458,Robert Fisher
10031,Nathaniel Howe,5458,Robert Fisher
10099,Michael Graham,5459,Dawn Martin
10017,Bobby Dunn,5459,Dawn Martin
10054,Cynthia Craig,5459,Dawn Martin
10003,Jonathan Griffith,5459,Dawn Martin
10088,Tara Brown,5460,Lisa Henry
10003,Jonathan Griffith,5460,Lisa Henry
10033,Jessica Wilson,5460,Lisa Henry
10063,Henry Wiley,5460,Lisa Henry
10075,Heidi Wallace,5461,Anthony Campos
10057,Julie Branch,5461,Anthony Campos
10017,Bobby Dunn,5461,Anthony Campos
10018,Michael Phillips,5461,Anthony Campos
10093,Robin Cordova,5462,Randall West
10015,Reginald Diaz,5462,Randall West
10044,Steven Lloyd,5463,David Jimenez
10066,Tracy Malone,5464,Whitney Wilson
10019,Sara Williams,5465,Jenna Torres
10065,Sean Parker,5465,Jenna Torres
10096,Joseph Vance,5465,Jenna Torres
10008,Victor Davis,5465,Jenna Torres
10083,Jonathan Wilson,5466,Anna Short
10040,Jamie Smith,5467,James Wallace
10080,Brian Velazquez,5467,James Wallace
10055,Michelle Gallegos,5467,James Wallace
10035,Jennifer Tucker,5468,Kevin Carter
10099,Michael Graham,5468,Kevin Carter
10078,Jonathan Mann,5468,Kevin Carter
10064,Heather Strickland,5469,Fred Johnson
10036,Alexander Mcdaniel,5469,Fred Johnson
10052,Sara Lewis MD,5469,Fred Johnson
10025,Michelle Shaw,5470,Stephen Soto
10024,Kristen Hill,5470,Stephen Soto
10039,Andrew Hood,5470,Stephen Soto
10063,Henry Wiley,5470,Stephen Soto
10093,Robin Cordova,5471,Randy Clay
10071,Nicole Floyd,5471,Randy Clay
10013,Melanie Camacho,5472,Amber Gordon
10060,Thomas Quinn,5472,Amber Gordon
10088,Tara Brown,5472,Amber Gordon
10014,Mary Choi,5473,Elizabeth Marshall
10056,Kenneth Robinson,5473,Elizabeth Marshall
10020,Dr. Laura Williams PhD,5474,Richard Doyle
10073,Carrie Mitchell,5475,Brandon Williams
10036,Alexander Mcdaniel,5475,Brandon Williams
10018,Michael Phillips,5475,Brandon Williams
10034,Nicholas Barton,5475,Brandon Williams
10071,Nicole Floyd,5476,William Jones
10007,Kiara Young,5476,William Jones
10082,Steven Knight,5476,William Jones
10029,Mckenzie Scott,5476,William Jones
10090,Michael Rodriguez,5476,William Jones
10018,Michael Phillips,5477,Joshua Woodard
10050,Jessica Ryan,5477,Joshua Woodard
10052,Sara Lewis MD,5477,Joshua Woodard
10099,Michael Graham,5478,Darius Lee
10086,Michael Bradley,5479,Karen Johnson
10049,Carmen Gardner,5479,Karen Johnson
10014,Mary Choi,5479,Karen Johnson
10015,Reginald Diaz,5479,Karen Johnson
10098,Shannon Huynh,5479,Karen Johnson
10015,Reginald Diaz,5480,Jennifer Bray
10017,Bobby Dunn,5480,Jennifer Bray
10060,Thomas Quinn,5480,Jennifer Bray
10064,Heather Strickland,5480,Jennifer Bray
10086,Michael Bradley,5480,Jennifer Bray
10093,Robin Cordova,5481,Richard Ingram
10054,Cynthia Craig,5482,Anna Jones
10069,Tamara Thomas,5482,Anna Jones
10053,Gregory Pena,5482,Anna Jones
10068,Kenneth Thompson,5482,Anna Jones
10055,Michelle Gallegos,5483,Daniel Thomas
10037,John Sanders,5483,Daniel Thomas
10098,Shannon Huynh,5483,Daniel Thomas
10095,David Green,5483,Daniel Thomas
